,n_track,set_section,artist,track,set_name
1013,17,1,Werkha,Lapwing,2014-04-12 - Bonobo - Essential Mix
1014,18,1,Ten Walls,Requiem,2014-04-12 - Bonobo - Essential Mix
1015,19,1,Francis Bebey,Bissao,2014-04-12 - Bonobo - Essential Mix
1016,20,1,General Ludd,Woo Ha,2014-04-12 - Bonobo - Essential Mix
1017,21,1,Romare,Jimmy,2014-04-12 - Bonobo - Essential Mix
1018,22,1,William Arcane,Reflected,2014-04-12 - Bonobo - Essential Mix
1019,23,1,London Grammar,Hey Now,2014-04-12 - Bonobo - Essential Mix
1020,24,1,Taylor McFerrin Feat. Emily King,Decisions,2014-04-12 - Bonobo - Essential Mix
1021,25,1,Throwing Snow Feat. Adda Kaleh,The Tempest,2014-04-12 - Bonobo - Essential Mix
1022,26,1,Kelis,Runnin',2014-04-12 - Bonobo - Essential Mix
1023,27,1,Illum Sphere,Embryonic,2014-04-12 - Bonobo - Essential Mix
1024,28,1,Martyn,Glassbeadgames,2014-04-12 - Bonobo - Essential Mix
1025,1,1,Moderat,Bad Kingdom,2014-09-02 - Bonobo - Mixed By
1026,2,1,Genius Of Time,Juno Jam,2014-09-02 - Bonobo - Mixed By
1027,3,1,Kaytranada Feat. Shay Lia,Leave Me Alone,2014-09-02 - Bonobo - Mixed By
1028,4,1,Leon Vynehall,Butterflies,2014-09-02 - Bonobo - Mixed By
1029,5,1,Dark Sky,IYP,2014-09-02 - Bonobo - Mixed By
1030,6,1,Lake People,Night Drive,2014-09-02 - Bonobo - Mixed By
1031,7,1,Butch & C.Vogt,The Infamous,2014-09-02 - Bonobo - Mixed By
1032,8,1,Throwing Snow,As You Fall,2014-09-02 - Bonobo - Mixed By
1033,9,1,Dorian Concept,"Ann River, Mn",2014-09-02 - Bonobo - Mixed By
1034,10,1,Nalepa & William Arcane,Feel,2014-09-02 - Bonobo - Mixed By
1035,11,1,Mr. Mitch,"The Lion, The Bitch And The Bordeaux",2014-09-02 - Bonobo - Mixed By
1036,1,1,Bonobo,Cirrus,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1037,2,1,Bonobo,Sapphire,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1038,3,1,Bonobo Feat. Szjerdene,Towers,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1039,4,1,Bonobo Feat. Andreya Triana,Stay The Same,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1040,5,1,Bonobo,Prelude/Kiara,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1041,6,1,Bonobo,Ten Tigers,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1042,7,1,Bonobo,Kong,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1043,8,1,Bonobo,Ketto,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1044,9,1,Bonobo,Emkay,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1045,10,1,Bonobo Feat. Grey Reverend,First Fires,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1046,11,1,Bonobo Feat. Szjerdene,Heaven For The Sinner,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1047,12,1,Bonobo,Recurring,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1048,13,1,Bonobo,We Could Forever,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1049,14,1,Bonobo,Flashlight,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1050,15,1,Bonobo,El Toro,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1051,16,1,Bonobo Feat. Szjerdene,Transits,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1052,17,1,Bonobo,Know You,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1053,18,1,Bonobo Feat. Cornelia,Pieces,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1054,19,1,Bonobo Feat. Andreya Triana,The Keeper,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1055,20,1,Bonobo,Black Sands,2014-11-20 - Bonobo (Live PA) @ Boiler Room London
1056,1,9,Rosie Lowe,How'd You Like It,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1057,2,9,London Grammar,Hey Now,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1058,3,9,Raury,Cigarette Song,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1059,4,9,Nao vs A. K. Paul,So Good,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1060,5,9,Shura,Indecision,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1061,6,9,Pomo Feat. Kaytranada,Cherry Funk,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1062,7,9,Kiesza & Joey Badass,Bad Thing,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1063,8,9,Spooky Black,Pull,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1064,9,9,Kindness Feat. Robyn,Who Do You Love?,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1065,10,9,Bonobo,Flashlight,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1066,11,9,Danny Brown Feat. Charli XCX,Float On,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1067,12,9,Royce Wood Junior,Rover,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1068,13,9,Mura Masa,Miss You,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1069,1,9,Sam Smith,Have Yourself A Merry Little Christmas,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1070,1,9,Gorgon City,Christmas,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1071,2,9,Shivum Sharma,White Christmas,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1072,3,9,Låpsley,Falling Short,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1073,4,9,Eyedress Feat. GEoRGiA,When I'm Gone,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1074,5,9,HUNTAR,Bitter,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1075,1,9,Y,Tribe,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1076,1,9,Lovestation,Teardrops,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1077,2,9,Wookie Feat. Lain,Battle,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1078,3,9,Jessie Ware,You & I Forever,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1079,4,9,Aqualung Feat. Lianne La Havas,Eggshells,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1080,5,9,Bombay Bicycle Club,Home By Now,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1081,6,9,ILoveMakonnen Feat. Drake,Tuesday,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1082,7,9,Ed Sheeran,Thinking Out Loud,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1083,8,9,Astronomyy,Not Into U,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1084,9,9,Boards Of Canada,Dayvan Cowboy,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1085,1,9,Jack Garratt,The Love You're Given,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1086,1,9,Hiatus Kaiyote,Laputa,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1087,2,9,The Vanguard & D'Angelo,Sugah Daddy,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1088,1,9,Lil Silva Feat. BANKS,Don't You Love,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1089,2,9,Photay,Static At The Summit,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1090,3,9,TOKiMONSTA,The Beginning,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1091,4,9,Khun Narin,Lam Phu Thai #1,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1092,5,9,Mndsgn,Homewards,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1093,6,9,Chrome Sparks,Goddess,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1094,7,9,Oaktree,La Fin,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1095,8,9,Jon Hopkins,Breathe This Air,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1096,1,9,Four Tet,Back 2 The Start,"2014-12-14 - Annie Mac, Bonobo - Musical Hot Water Bottle, BBC Radio 1"
1097,1,1,Thundercat,Hard Times,2015-06-24 - Bonobo - NTS Radio
1098,2,1,Todd Terje,Alfonso Muskedunder,2015-06-24 - Bonobo - NTS Radio
1099,3,1,Stray,Movements,2015-06-24 - Bonobo - NTS Radio
1100,4,1,Flako Feat. Miguel Atwood,Ferguson,2015-06-24 - Bonobo - NTS Radio
1101,5,1,Vaults,Premonitions,2015-06-24 - Bonobo - NTS Radio
1102,6,1,Uffe,I Can Show You High,2015-06-24 - Bonobo - NTS Radio
1103,7,1,"Jessy Lanza, DJ Spinn And Taso",You Never Show Your Love,2015-06-24 - Bonobo - NTS Radio
1104,8,1,FaltyDL,Visceral,2015-06-24 - Bonobo - NTS Radio
1105,9,1,Rival Consoles,Recovery,2015-06-24 - Bonobo - NTS Radio
1106,10,1,Hot Chip,Need You Now,2015-06-24 - Bonobo - NTS Radio
1107,11,1,Clap! Clap!,Camo,2015-06-24 - Bonobo - NTS Radio
1108,12,1,Tal National,Zoy Zoy,2015-06-24 - Bonobo - NTS Radio
1109,13,1,Mbongwana Star,Malukayi,2015-06-24 - Bonobo - NTS Radio
1110,14,1,Louiz Banks,Song For My Lady,2015-06-24 - Bonobo - NTS Radio
1111,15,1,Session Victim,Hyuwee,2015-06-24 - Bonobo - NTS Radio
1112,16,1,Tom Blip,Shekere,2015-06-24 - Bonobo - NTS Radio
1113,17,1,O'Flynn,Desmonds Empire,2015-06-24 - Bonobo - NTS Radio
1114,18,1,Tee Mango,Leave You,2015-06-24 - Bonobo - NTS Radio
1115,19,1,Maribou State,Wallflower,2015-06-24 - Bonobo - NTS Radio
1116,20,1,Move D,To The Disco A77,2015-06-24 - Bonobo - NTS Radio
1117,21,1,Throwing Snow,Glower,2015-06-24 - Bonobo - NTS Radio
1118,22,1,Jaga Jazzist & Todd Terje,Oban,2015-06-24 - Bonobo - NTS Radio
1119,23,1,Glenn Astro,Love Is Gone,2015-06-24 - Bonobo - NTS Radio
1120,24,1,Archie Pelago,Clammy,2015-06-24 - Bonobo - NTS Radio
1121,25,1,Tsaik,Fuzzy Holo Demoop,2015-06-24 - Bonobo - NTS Radio
1122,26,1,Bob Moses,Interloper,2015-06-24 - Bonobo - NTS Radio
1123,27,1,Four Tet,Morning Side,2015-06-24 - Bonobo - NTS Radio
1124,1,1,Louiz Banks,Song For My Lady,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1125,2,1,Mammal Hands,Kandaiki,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1126,3,1,Holy Forest,Africa Calling,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1127,4,1,Hypnotic Brass Ensemble,What It Is,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1128,5,1,Seven Davis Jr,Try Me,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1129,6,1,Monte Booker Feat. Ravyn Lenae,Baby,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1130,7,1,Session Victim,Crystal Maze,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1131,8,1,Kemback,Awaken,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1132,9,1,Rival Consoles,Pre,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1133,10,1,George FitzGerald Feat. Boxed In Remix),Full Circle (Bonobo,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1134,11,1,Henry Wu,Dubplate Special,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1135,12,1,Roman Flügel,Teenage Engineering,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1136,13,1,DJ Richard,Vampire Dub,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1137,14,1,Chrome Sparks,Moonraker,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1138,15,1,Kiasmos,Drawn,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1139,16,1,Auntie Flo Feat. Anbuley,Su La,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1140,17,1,TCB,2nd Touch,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1141,18,1,Frankey & Sandrino,Acamar,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1142,19,1,Abra,Fruit,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1143,20,1,Jlin,Unknown Tongues,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1144,21,1,Zora Jones,First Light,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1145,22,1,Clap! Clap!,Serendipity,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1146,23,1,Mo Kolours,Tears & Sand,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1147,24,1,Throwing Snow,Glower,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1148,25,1,Axel Boman,1979,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1149,26,1,Tee Mango,Tribute,"2015-12-18 - Bonobo - Outlier Radio 001, NTS Radio"
1150,1,1,Khun Narin,Lam Phu Thai # 1,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1151,2,1,Gold Panda,Time Eater,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1152,3,1,Darksky,Em Cy,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1153,4,1,Illum Sphere,Ritual,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1154,5,1,Pedestrian Feat. Maribou State,JNT,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1155,6,1,David August,JBY,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1156,7,1,Mehmet Aslan,Mechanical Turk,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1157,8,1,Little People,Csay Csay,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1158,9,1,Moritz Von Oswald Trio,Sounding Line 3,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1159,10,1,Hot Chip,Atomic Bomb,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1160,11,1,Leon Vynehall,Kiburu's,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1161,12,1,Louie Vega Starring Nick Monaco & Soul Clap,See Some Light,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1162,13,1,Panthera Krause,Umami,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1163,14,1,O'Flynn,Desmond's Empire,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1164,15,1,Butcher Bear Feat. Graham Reynolds,Velvet Coffin Pt.2,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1165,16,1,San Proper,It's Here,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1166,17,1,Anderson .Paak Feat. The Game & Sonyae Elise,Room In Here,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1167,18,1,Rome Fortune,Blicka Blicka,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1168,19,1,Izem Feat. Feather,Sadeo,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1169,20,1,Kadhja Bonet,Remember The Rain,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1170,21,1,Len Leise,A Bend In The River,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1171,22,1,Shye Ben Tzur & Jonny Greenwood,Janun,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1172,23,1,Ralph Macdonald,Calypso Path,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1173,24,1,Landside,Still There,"2016-03-21 - Bonobo - Outlier Radio 002, NTS Radio"
1174,1,1,Sh*t Robot,End Of The Trail,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1175,2,1,Midland,Blush,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1176,3,1,Fort Romeau,Secrets & Lies,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1177,4,1,El_Txef_A Feat. Napoka Iria,Mugarrirantz,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1178,5,1,Landslide,Still There,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1179,6,1,Jilk,Be Heart,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1180,7,1,David August,JBY,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1181,8,1,Leon Vynehall,Paradisea,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1182,9,1,Jody Barr,Turbo Jangle,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1183,10,1,DJ Koze,Blume Der Nacht,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1184,11,1,Cubicolor Feat. Tim Digby,Bell,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1185,12,1,Frank Wiedemann,Moorthon II,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1186,13,1,Stones & Holes,Light A Spark,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1187,14,1,George FitzGerald,Full Circle,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1188,15,1,Ghost Culture,Safe,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1189,16,1,Buz Ludzha,Positive Vibes,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1190,17,1,Danny Daze,Swim,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1191,18,1,Akwabe,Mumude,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1192,19,1,Kamera,Consignia,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1193,20,1,Kerrier District,Techno Disco,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1194,21,1,Tony Lionni,Always There,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1195,22,1,The Native Language,Puerto Toro,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1196,23,1,Lindstrøm,Closing Shot,"2016-04-07 - George FitzGerald b2b Bonobo - Residency, BBC Radio 1"
1197,1,4,Childish Gambino,Redbone,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1198,2,4,SOHN,Conrad,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1199,3,4,Bonobo,Kerala,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1200,4,4,Father John Misty,Real Love Baby,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1201,5,4,Billie Marten,White Christmas,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1202,6,4,Romare,Come Close To Me,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1203,7,4,Cigarettes After Sex,Affection,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1204,8,4,Tender,Violence,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1205,9,4,Day Wave,Wasting Time,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1206,10,4,Maggie Rogers,Dog Years,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1207,11,4,No Name & Chelsea Reject & Phoenix & Saba,Counterfeit,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1208,12,4,Kevin Morby,Beautiful Strangers,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1209,13,4,Ciaran Lavery,Have Yourself A Merry Little Christmas,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1210,14,4,MTMBO,The Hill,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1211,15,4,Burial,Young Death,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1212,16,4,Cosmo Pyke,Social Sites,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1213,17,4,Conor Oberst,Barbary Coast,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1214,18,4,Loyle Carner,The Isle Of Arran,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1215,19,4,Julie Byrne,Natural Blue,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1216,20,4,Jorja Smith,Something In The Way,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1217,1,4,Christian Loeffler & Mohna,Wilderness,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1218,2,4,Jóhann Jóhannsson,Kangaru,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1219,3,4,Ólafur Arnalds Feat. Sinfonia Nord & Atli Örvarsson,Öldurót,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1220,4,4,Bing & Ruth,Starwood Choker,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1221,5,4,Illum Sphere,Ritual,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1222,6,4,Bill Evans,Peace Piece,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1223,7,4,Bonobo Feat. Rhye,Break Apart,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1224,1,4,Pauli,Believe In Me,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1225,2,4,Petrie,To Swim,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1226,3,4,Utrecht,Lately,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1227,1,4,Bison Bonasus,Sheena Had A Nosebleed,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1228,2,4,Adult Jazz & Makeness,Other Life,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1229,3,4,Michael Kiwanuka,One More Night,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1230,4,4,B.Traits,North Shore,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1231,5,4,Joe Goddard,Lose Your Love,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1232,6,4,Icarus,Hiding,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1233,7,4,Special Request,Unknown,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1234,8,4,Technimatic,Nightvision VIP,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1235,9,4,Nick Hook Feat. Novelist,Can't Tell Me Nothing,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1236,10,4,AJ Tracey,Pasta,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1237,11,4,Dimension,UK,"2016-12-11 - Phil Taggart, Bonobo - Phil Taggart, BBC Radio 1"
1238,1,1,Bing & Ruth,Starwood Choker,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1239,2,1,Bruce Trail,Over Falls,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1240,3,1,Kid Fonque,Bossa Over ?,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1241,4,1,DJ Click La Dame En Rouge (Dub Mix),Bossa Over ?,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1242,5,1,Dan Kye,Change,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1243,6,1,Willow,Untitled A2,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1244,7,1,Weedy of 40 Winks,For Us,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1245,8,1,Linkwood,What's Up With the Underground,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1246,9,1,Teo Moss feat. Rush,Show Me The Way,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1247,10,1,John Talabot,Voices,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1248,11,1,Disciples of Sound,Dirty,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1249,12,1,Dark Sky,Kilter,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1250,13,1,Black Coffee feat. Nakhane Toure,We Dance Again,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1251,14,1,Obongjayar,Creeping,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1252,15,1,Yellow Days,Gap In The Clouds,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1253,16,1,Willie West,I'm Still a Man,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1254,17,1,Tenderlonious,Song For My Father,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1255,18,1,Ross From Friends,Talk to Me You'll Understand,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1256,19,1,Youandewan,Our Odyssey,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1257,20,1,Smerz,Sure,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
1258,21,1,Bonobo,Unreleased Track,"2016-12-16 - Bonobo - Outlier Radio 004, NTS Radio"
